Student_Type,Sleep_Hours,Study_Hours,Social_Media_Hours,Attendance,Exam_Pressure,Family_Support,Month,Stress_Level
college,7.124018834404332,6.273246727299781,3.547121262082831,75.13639841458472,3.0,8.0,1.0,0
college,4.690026842037452,2.5789904538030886,0.26346562189940537,99.34167125774736,2.0,6.0,11.0,0
working_student,5.8006463042409315,3.68868158846067,7.518623700262298,87.80120886362877,,8.0,4.0,0
college,6.087739652162987,7.0995296068910445,4.194801772041159,82.4128586673661,4.0,7.0,11.0,1
college,6.000962374510016,,3.2294297805743373,,4.0,2.0,,0
college,3.700585289696223,2.576835433436078,6.029017965488597,94.70752931877684,7.0,,2.0,0
working_student,5.903934585137384,6.183645814094631,4.688476347651189,,4.0,3.0,12.0,1
college,,4.526364814003744,3.8544460591950505,87.06603228676123,5.0,8.0,9.0,0
college,7.084471269050214,8.124702793567522,1.7592786693935276,76.82875649987996,5.0,8.0,1.0,0
college,6.865022482587967,2.4626296887862082,6.700785301185865,67.40894788424521,8.0,6.0,1.0,1
school,6.155513256524925,5.644473358483896,4.05794098967175,96.9163385009543,5.0,2.0,8.0,0
working_student,5.686595543739386,5.990030247912963,3.1115447822866447,83.2259722965628,2.0,10.0,11.0,0
school,8.666315162338307,,3.193005726310488,80.51805875340793,2.0,1.0,8.0,0
school,8.494335594349838,3.2900196715195658,3.7470349247316608,51.47438439262,7.0,8.0,12.0,0
college,5.986210578904533,,3.985187771263352,78.62408835711253,8.0,9.0,1.0,0
college,8.018161020411425,8.84782217924124,0.05521933314603322,82.16242991862492,,5.0,3.0,0
college,6.6260986575414735,7.399600407065277,4.078931149842422,87.81779429299196,1.0,6.0,12.0,0
school,7.692526106403036,3.399521501244295,1.8622171001864025,73.28493450608346,6.0,6.0,8.0,0
college,7.0284809425183825,1.1832420518595685,3.56876397610104,62.26775012389912,3.0,7.0,9.0,0
working_student,4.707510259384738,8.224382434559445,,72.7677399305369,4.0,8.0,,1
college,8.371667613664494,3.8009330574627405,3.243775809765061,80.38927139279271,6.0,6.0,8.0,0
college,6.484130948857839,4.921331948926109,4.997486740921504,72.80657991956183,1.0,5.0,6.0,0
school,7.124743924537528,1.9575188577595846,3.8020714619403493,85.47132292769233,6.0,,3.0,0
working_student,3.4927057286846934,8.065183719755026,3.9199049099586274,88.29458341824615,6.0,3.0,11.0,1
school,5.412086205368244,2.174077906798226,5.486201641223255,70.91641956834442,6.0,6.0,,0
college,6.261768653370437,4.383207189434795,1.040168104796984,84.16272366361308,3.0,6.0,12.0,0
college,7.149985568912637,3.0869542066004385,3.013658803477647,70.95116491894265,3.0,5.0,6.0,0
college,,3.330264853463369,3.9313778861737325,86.43656548612628,3.0,6.0,6.0,0
working_student,4.750920374855142,,4.8294055684417545,87.66756257763568,6.0,6.0,10.0,0
school,6.964359761172173,2.9284757757174553,4.394237739054248,81.5784049047705,2.0,7.0,3.0,0
school,7.836233234331786,5.011417167502078,4.666552773495241,93.70372271446979,4.0,9.0,,0
college,6.755939332382349,5.088641959635608,7.367747773753238,68.74227070070854,6.0,6.0,8.0,0
working_student,7.0561902065360105,7.611746491623278,2.399813416287847,87.83237922744503,6.0,4.0,4.0,1
college,6.533816334830728,6.314255655430676,1.0501122546758461,93.73656030613476,2.0,8.0,1.0,1
college,8.413143859679186,5.437010489479144,5.068137953916661,72.66047222490562,8.0,6.0,12.0,1
college,5.136460124858565,3.9053943564960654,4.619864651778821,91.13128785560662,8.0,1.0,7.0,1
school,6.649074472627242,2.419228619254433,3.7814222770241237,120.0,8.0,2.0,,0
school,9.831970147301183,4.540468403999409,7.939750808435164,75.39246889665111,6.0,9.0,7.0,0
working_student,9.13451778432494,6.531233756886472,3.60048144581888,97.97085756309458,5.0,6.0,12.0,0
college,5.474230761748931,8.466603436751823,,88.91565429049518,7.0,2.0,9.0,1
school,8.270296863934963,3.95009865998215,7.298277580247037,90.79511361543126,5.0,7.0,2.0,0
college,8.791504190468979,2.4238906294304794,5.264601544299895,95.784655768038,7.0,6.0,3.0,1
college,5.332051110386884,5.015895345015471,0.11450909297596334,84.59099925722627,4.0,,12.0,0
college,4.6351337555270975,1.95012306528278,2.757165902839461,81.96348639066441,6.0,6.0,8.0,0
college,7.274809343696468,5.462594315022585,4.080548426134406,86.89368935954859,9.0,,2.0,1
working_student,5.295196502311731,3.303329663299942,0.5745351947339414,98.3311679937255,5.0,8.0,11.0,0
working_student,7.112512638676794,6.863468330585384,1.3229332943658183,83.66204613318519,5.0,3.0,2.0,1
,4.651448301724617,8.239760457988178,2.7331689492277533,95.89732820364219,5.0,7.0,8.0,1
college,5.480636055333077,7.625139788824879,7.498005174748617,82.74311361392543,3.0,5.0,12.0,1
working_student,3.997169436419679,5.772541203982884,5.254639399010084,90.51158201531806,1.0,5.0,1.0,0
school,7.1040633093319645,,0.3674692658085208,88.14489782993391,8.0,8.0,1.0,1
college,5.932200527512602,4.488626471270371,3.492212960529418,95.87072341499767,5.0,7.0,9.0,0
college,6.84157747096513,6.066081194897597,2.180704586999881,96.0311887296279,6.0,6.0,1.0,0
college,6.602160104209214,2.6434096386387442,2.768456093506155,99.72987645442262,7.0,5.0,10.0,0
college,,5.202735103521491,3.6855785092721076,86.02648351568469,10.0,9.0,5.0,1
school,5.348130885457326,1.3727447909195691,7.235185133333726,64.94402369210404,6.0,8.0,6.0,0
working_student,4.376485636626138,5.723768866766924,0.8263246906754635,75.83033373040729,5.0,,7.0,0
college,7.018042892744935,5.7641811840917985,4.588529461369133,72.82620707551752,2.0,9.0,2.0,0
college,5.43949451389273,6.214631391468687,0.30888591435051094,65.06369327570268,8.0,5.0,10.0,1
college,7.139306485844407,7.568652204160312,6.401328713255742,63.80197415216976,10.0,7.0,5.0,1
school,8.064441564937205,3.3255248789738205,4.311772930839395,54.938251346497665,3.0,7.0,1.0,0
college,3.4343936671454367,6.8023804494980205,2.4270833637441473,81.45181570799524,8.0,5.0,4.0,1
college,5.230019843249992,4.821483761055126,1.4891250178951476,94.38861737939422,1.0,7.0,12.0,0
school,6.0821759262818365,1.8912212903099581,1.8345348844831095,96.52766646592399,9.0,8.0,3.0,0
college,6.228589808103114,5.516802824617417,7.951542344830698,77.50236997769346,2.0,,2.0,0
,4.940605159533297,8.817358851127668,5.154656942202588,74.52119721709349,5.0,7.0,11.0,1
school,,3.4356359799381,4.275216460953232,89.05175015816715,3.0,6.0,2.0,0
college,7.9786879530549895,2.397611809857731,1.4801530438288233,77.97050224275708,1.0,7.0,9.0,0
working_student,6.39873426924725,8.242098295602926,1.5888697973722639,66.47221414581142,3.0,4.0,1.0,0
college,7.403903203319283,7.2627852195210565,5.471541280408188,68.62073995581514,7.0,4.0,4.0,1
college,4.901896901741924,7.277756908517916,0.7211388141561779,89.79949432324253,7.0,8.0,10.0,0
working_student,4.6719391625129285,5.465974362557517,3.712015537949081,89.3061800935516,3.0,4.0,6.0,0
,9.201710696131856,6.611324171947314,3.669409089559317,88.82433035978555,6.0,5.0,2.0,0
college,6.441266620863024,5.825450288799069,2.194899563012555,82.61251366026428,4.0,9.0,11.0,0
college,4.742613240237816,2.820722476617167,4.401716991676053,99.9255485728703,7.0,6.0,11.0,1
,6.8657477939473095,2.0367368518145983,3.028038869161826,77.72375104941821,2.0,,1.0,0
college,7.68806929999933,1.8038378000932087,5.1838034111317235,,2.0,7.0,9.0,1
college,6.196340705247257,6.0614531269219345,0.880975218614358,91.60705368995741,10.0,2.0,6.0,1
school,8.931321942047752,3.0642983168673936,,85.72971082220771,,2.0,11.0,0
college,4.8979527218127075,3.5678932922198783,5.8946701771183765,72.44256147275243,4.0,7.0,8.0,0
college,7.695915698552428,6.978471101104377,4.074397489876997,78.63008733903493,4.0,5.0,3.0,0
college,8.337005494006021,5.5049177150922075,6.150824470820696,84.76280936485013,6.0,7.0,,0
college,,4.941757428468664,5.078999694006823,90.20223612512932,5.0,,8.0,0
school,8.657969216306272,4.313891805801949,2.228643110297111,86.92827986700472,4.0,6.0,8.0,0
school,9.353262966633554,3.4902085334464132,0.2227946628009353,83.26070433508215,8.0,3.0,6.0,1
college,4.833848126631108,3.373191557199033,5.381898667193497,,5.0,4.0,2.0,1
working_student,6.680410202607874,2.6880818423002335,4.43141701498158,82.49208269733019,4.0,3.0,3.0,0
college,6.83869618757238,7.373554408441212,4.162037849121147,67.76148277310078,3.0,8.0,5.0,0
college,,2.05192201658947,8.086902932070064,94.00349274899158,6.0,2.0,2.0,0
working_student,4.275772317735036,7.956660121473426,3.7035240245414958,92.56071442911903,7.0,5.0,6.0,1
school,7.071119344108176,,2.905759092358483,97.37250106207594,9.0,7.0,8.0,0
college,6.966034833389566,6.353481987778047,6.681968007889393,90.29207665818454,4.0,7.0,,0
college,7.8435476738528,3.3047349309129945,0.5632165995109394,85.89423077155867,3.0,4.0,6.0,0
school,6.059669353251079,2.585982922228541,2.531046719149372,89.8004623532986,4.0,6.0,,0
college,7.82924154389133,4.923813550623958,2.2943080311783093,84.76723313542757,5.0,4.0,7.0,0
college,7.69663992772053,3.7160631624271003,2.6332891176587245,88.80690048168285,4.0,8.0,,0
college,7.3449077486095575,6.495202888572443,7.425713696307467,76.25779732785635,6.0,6.0,6.0,0
school,6.217331812492063,3.7146719908367207,4.331008700107025,70.02019441002108,4.0,6.0,7.0,0
college,7.1024014592398546,1.1628454799676586,6.214608187566503,46.596028081254445,7.0,7.0,4.0,0
,7.364949630134398,6.034263245052321,2.9185766338377306,80.54568873629715,7.0,,12.0,1
working_student,6.469340928663886,7.727407572127501,0.25103717139662807,67.5812205295389,8.0,3.0,10.0,1
college,7.5991554813312465,3.7532932412621527,5.085406896002562,99.48826369192047,2.0,6.0,6.0,0
college,6.426703344236757,2.8065608897827823,6.786236070408444,,3.0,10.0,10.0,0
college,,5.064113537803446,3.300535783536621,76.1769213982615,5.0,5.0,1.0,0
school,7.57275436781317,3.978894930469665,2.5870569680989783,77.35295135081257,10.0,5.0,2.0,1
college,7.431350700778111,6.253372192257931,5.085686559817496,70.44633367840424,6.0,9.0,9.0,0
college,5.870736878078718,5.606330310984437,4.640916120198556,70.13872707462876,5.0,6.0,9.0,0
college,2.786392375744651,3.9560954316215216,3.6241881573793333,,2.0,,3.0,0
college,6.775468982647457,0.43815760945706594,5.64465036865287,86.20417260044093,1.0,3.0,4.0,0
working_student,5.92756199450594,5.565326623379284,3.827889906653384,99.76029142959624,8.0,6.0,7.0,1
,7.916478069861544,2.638652792983515,1.5706113854192392,72.12554712232429,5.0,2.0,6.0,1
college,8.055531587540688,4.460285937913951,3.174577152615033,66.88959731451645,5.0,,1.0,0
working_student,8.365070474937967,5.418885432673225,5.859761370563572,91.74740318191668,,4.0,1.0,0
college,8.033215227440547,5.394127581379212,4.859148958126665,80.48400672678024,2.0,8.0,8.0,0
college,7.892037660034354,1.6620293929876704,3.556982007798205,87.69447798979688,6.0,7.0,11.0,0
college,6.68478472646524,8.009775775528487,5.067951882030902,68.0431941487355,7.0,8.0,12.0,1
college,6.143116913003888,6.144495013312763,5.5735292435018025,90.58323026191836,6.0,3.0,4.0,1
college,8.09345943963211,5.9801833067042205,6.2746561909115055,95.742197917658,4.0,1.0,4.0,1
college,4.6639415097269605,3.7590713478103766,3.8156442528117407,88.73177143228962,9.0,8.0,6.0,1
college,5.675326826241791,3.6913023450475397,2.952260119104709,66.16376306994555,6.0,7.0,3.0,0
college,5.334068956119525,3.8655802084292223,5.021023449394022,83.91627191518658,4.0,8.0,,0
college,6.506241782825114,4.934355166787317,6.052768992118125,67.0315794393737,1.0,7.0,1.0,0
college,6.132134197595566,3.1765619668493703,1.6731819673000075,69.7899645897318,5.0,8.0,2.0,0
school,5.406980055134098,5.688660709436183,3.398407557805596,82.49519015190424,1.0,8.0,6.0,0
college,5.776217050318805,2.6480842013386314,5.209071657075359,76.43381421149816,5.0,7.0,7.0,0
school,6.646868175178752,2.787127340995659,5.123963817273001,83.06226854852017,8.0,6.0,11.0,1
working_student,4.767294361468918,5.210594515351316,4.292436287789627,99.89948507505648,9.0,6.0,9.0,1
working_student,5.327809505729804,7.983262246002827,0.030101054654648962,81.878767911209,2.0,7.0,4.0,0
working_student,6.255769509876453,5.3047088558969975,2.3377065828457853,105.0,,,9.0,0
working_student,8.513345576222633,1.7114423207571683,3.1520809308952265,98.74652597761016,2.0,5.0,7.0,0
college,4.758000115613239,4.239971295592457,6.264837260014307,87.56456655130536,4.0,1.0,11.0,1
working_student,,5.407476464342008,4.174093308029179,97.8142238869612,,7.0,4.0,1
college,5.726794612520598,3.1350760848841004,1.7899709024808275,98.8420449714792,6.0,4.0,5.0,1
college,5.796729863707967,5.202455702205576,7.742077770794061,66.3267632610834,2.0,6.0,2.0,0
school,7.206626550069769,4.281004462774748,0.394595604580423,75.00975895710386,5.0,3.0,7.0,0
,4.713205136601388,,2.492558802043951,68.9902829725784,9.0,4.0,7.0,1
college,5.702613197540197,6.851660941211801,3.7613918878247374,84.0741504388561,10.0,8.0,2.0,1
working_student,5.879351591576162,5.992371116332302,3.9740553043938505,90.28171669569306,6.0,6.0,3.0,1
working_student,7.471783020948909,4.629334461583375,4.852496354469231,81.59452365303808,4.0,7.0,1.0,0
working_student,2.491392972768751,6.414729119924256,1.8819815142303522,78.75205069258047,1.0,9.0,3.0,0
college,8.984064597105242,6.595327353095351,3.212569399388559,63.63870590968325,5.0,5.0,1.0,0
school,6.947969546038115,2.0941135588523245,7.176608146752321,73.24579068125294,4.0,4.0,11.0,0
college,6.3139702634775485,3.7410934492377343,3.367536097973597,72.93843012082567,7.0,8.0,4.0,1
working_student,5.892393460063151,1.1362451737517782,3.5517311723023965,80.34859446018154,4.0,6.0,9.0,0
school,7.129380839124459,2.034089327957064,0.9995699301475907,96.8164531899295,4.0,3.0,5.0,0
college,5.7923235968519835,6.250415937443222,0.9358975535708018,81.85890839421441,5.0,3.0,1.0,0
college,6.72126528746887,0.6082509287904367,5.943695784205419,81.38939284541851,1.0,7.0,2.0,0
college,6.15079735106475,4.305550494859606,1.2274197328711085,91.9392676088582,5.0,10.0,7.0,0
school,7.778443903165961,,3.3442419116190285,79.02525647501766,6.0,9.0,1.0,0
college,7.891650647284432,6.5837283110816545,3.6658347795023936,83.70294890624203,7.0,7.0,4.0,1
college,5.226818335739456,4.926849416181918,3.142284348808474,94.29574770528652,4.0,7.0,12.0,0
college,7.8848649029734466,5.197750907223858,5.87764662827646,63.58158269372653,5.0,4.0,,0
working_student,6.092236183124066,4.544773392661779,3.1452031453224967,66.25146083029219,8.0,5.0,6.0,1
college,4.13231479173993,6.3761289603547775,4.838733055792835,85.1442985699921,4.0,4.0,8.0,1
college,5.528706795500344,3.109835231163024,2.936395849039094,90.35499804868398,2.0,5.0,7.0,0
college,8.467287423639208,3.980018381665678,7.5187246655909465,93.41133641316726,9.0,2.0,3.0,1
college,9.358714193928414,3.0734440774690346,,73.53237000451635,4.0,8.0,,0
school,6.500462635115215,5.046830806561075,4.6827540765441915,76.90194497477951,8.0,6.0,11.0,1
school,8.215748753901146,0.9989018052646685,6.4670244948055,,5.0,8.0,1.0,0
,6.891844741079068,3.388194251718833,5.345824398215195,76.85218020944524,7.0,5.0,8.0,0
school,7.530379385914811,2.610053915004295,2.7205912403820323,78.4159516651819,4.0,6.0,6.0,0
college,6.4884934653590784,7.260063840417784,5.6142634809992575,90.55583380776665,2.0,8.0,10.0,0
school,6.19076315020693,2.529073778453267,2.507935604660341,83.43378103425523,,9.0,,0
college,7.5410152492463745,2.192731428805263,3.198621210885655,76.77267392700064,9.0,6.0,3.0,1
college,4.398438238165628,5.172994168306365,4.334998933140241,93.05002020250572,4.0,6.0,10.0,0
working_student,4.538705488345078,10.328469052895723,5.49923168500472,81.64880151156355,6.0,4.0,,1
college,8.940083952652365,1.9204255708096465,1.2397846611350132,76.60656195373983,7.0,3.0,9.0,0
school,7.88880512891344,3.2943778996444366,4.238206174190037,77.51993862457154,7.0,9.0,11.0,0
college,8.196992400068053,6.302860931580408,5.3680452329770265,88.20644381382758,1.0,9.0,3.0,0
school,7.385186998045196,1.9216807846201847,3.41277362178262,69.225408796494,7.0,6.0,4.0,0
working_student,7.942033178101881,8.38118112556846,6.866697278790765,79.10368321674196,4.0,5.0,1.0,1
school,6.931747493937956,2.1210554629577487,2.4156997382199235,95.67819075920434,2.0,7.0,12.0,0
college,,,3.3061892301635094,,6.0,5.0,4.0,0
school,6.427960453504133,2.171338922615078,5.827422907200766,59.72112606029667,8.0,6.0,3.0,1
school,7.2908158771716725,1.6652707126548416,2.202117900417078,78.49364038776322,7.0,8.0,12.0,0
school,9.290071050151527,3.0204509762248106,0.37145260207151987,88.56185291822345,7.0,5.0,9.0,1
college,5.602745526342098,4.9553786267532285,2.9941732316517897,86.19361982173848,5.0,2.0,,1
working_student,7.187175688252265,11.970023933781997,2.3557167124686478,64.7999892224758,6.0,2.0,8.0,0
school,8.432993908583597,2.823211106278016,3.742525607022806,64.6728520789537,8.0,3.0,7.0,0
college,3.5732723853458634,8.869250651835003,,105.0,4.0,9.0,10.0,1
college,6.270500357089303,2.398420310249344,3.59869040722563,84.36487858535205,4.0,5.0,12.0,0
college,6.4171927026989,4.068346353283746,1.4226136983811006,98.92310963769577,5.0,,12.0,0
college,8.002234737273303,5.257983711926024,5.938106364391744,84.20407704047653,6.0,8.0,6.0,0
college,,1.9493405488193565,4.436626828136247,63.31332323591499,5.0,7.0,10.0,0
working_student,3.4514719269220397,5.421522386685291,3.8761114244247152,89.1088959287107,8.0,1.0,12.0,1
college,9.568299777201917,3.6742711750858876,2.899519822983394,69.45598602590064,6.0,5.0,3.0,0
school,6.3535565896722055,0.39794026093167545,7.599014636367073,70.37599266751943,3.0,8.0,2.0,0
college,4.783459074493562,2.0886455918352533,4.610804794982799,99.79217015826188,7.0,7.0,5.0,1
college,6.677395205963581,,4.684119191409747,95.82780008100116,6.0,5.0,,0
school,7.283195526380189,1.8853837876114998,4.817461865053826,80.86537486626692,4.0,10.0,10.0,0
college,6.746547414779675,5.018189470449688,7.332908642032706,92.9659198737466,6.0,8.0,12.0,0
college,5.96039701386711,4.841260707854832,0.5021651255382341,72.96208754134766,1.0,8.0,,0
school,6.249076159002202,2.5150424186134477,1.753014715349247,83.66091757185343,5.0,7.0,1.0,0
college,4.429827657767484,5.079684058937933,6.168412214585257,105.0,7.0,5.0,9.0,1
working_student,5.70645101206633,6.030438223864673,2.0191291560384457,62.73675405442843,1.0,7.0,,0
college,7.760095895320021,2.584915022157273,0.9722258264602113,96.66242856276081,5.0,5.0,1.0,0
